episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
767,82460.98,82621.20,160.22,239.391,32.463,4.690,25,0,2,0,69,17,5,12.142,0,20,2,3
768,82621.20,82738.14,116.94,180.656,25.518,4.267,21,0,1,0,67,16,1,7.645,0,19,0,2
769,82738.14,82858.20,120.06,223.375,30.301,5.479,24,0,1,0,74,16,4,8.245,0,18,2,4
770,82858.20,83001.46,143.26,199.516,25.459,1.851,23,0,2,0,64,15,3,11.842,0,18,3,2
771,83001.46,83068.68,67.22,133.547,30.154,6.757,20,0,0,0,52,14,0,5.846,0,18,0,2
772,83068.68,83184.52,115.84,229.516,36.473,8.973,23,0,1,0,74,19,3,12.442,0,23,0,0
773,83184.52,83303.00,118.48,151.641,28.441,4.690,21,0,1,0,52,19,1,8.844,0,18,2,1
774,83303.00,83417.96,114.96,151.703,30.367,6.043,21,0,1,0,54,13,1,8.395,0,20,0,1
775,83417.96,83543.22,125.26,176.422,34.219,7.296,22,0,1,0,59,17,2,6.746,0,18,2,2
776,83543.22,83668.20,124.98,152.344,29.145,6.275,21,0,1,0,57,18,1,2.998,0,17,1,3
777,83668.20,83776.58,108.38,173.594,29.471,2.806,22,0,1,0,60,13,2,5.546,0,16,2,4
778,83776.58,83897.42,120.84,179.781,36.158,14.335,21,0,1,0,68,18,1,7.795,0,20,0,1
779,83897.42,84019.64,122.22,225.109,28.848,2.689,24,0,1,0,73,16,4,9.294,0,23,1,0
780,84019.64,84133.96,114.32,212.281,38.596,3.868,23,0,1,0,72,16,3,7.195,0,22,1,0
781,84133.96,84243.42,109.46,171.328,28.787,4.524,21,0,1,0,66,12,1,9.744,0,18,0,3
782,84243.42,84360.34,116.92,250.172,35.160,5.346,25,0,1,0,77,14,5,16.040,0,20,0,5
783,84360.34,84428.78,68.44,146.016,28.986,6.599,20,0,0,0,62,7,0,6.446,0,19,0,1
784,84428.78,84543.16,114.38,156.844,32.662,8.201,21,0,1,0,60,12,1,7.795,0,17,0,4
785,84543.16,84659.46,116.30,207.953,28.670,1.594,23,0,1,0,77,8,3,7.195,0,17,0,6
786,84659.46,84776.84,117.38,148.625,29.211,2.565,21,0,1,0,53,17,1,6.296,0,18,2,1
787,84776.84,84846.28,69.44,147.719,22.869,1.768,20,0,0,0,58,14,0,9.294,0,17,1,2
788,84846.28,84967.70,121.42,215.125,38.541,7.122,24,0,1,0,67,16,4,8.395,0,18,5,1
789,84967.70,85037.08,69.38,131.672,32.014,6.632,20,0,0,0,55,10,0,2.099,0,17,0,3
790,85037.08,85163.80,126.72,218.359,29.801,3.121,23,0,1,0,76,14,3,8.994,0,23,0,0
791,85163.80,85278.54,114.74,161.797,24.936,2.772,21,0,1,0,60,10,1,5.396,0,18,1,2
792,85278.54,85390.28,111.74,186.406,29.959,7.047,22,0,1,0,67,12,2,10.193,0,21,1,0
793,85390.28,85508.64,118.36,187.047,29.244,4.009,22,0,1,0,65,12,2,12.292,0,20,0,2
794,85508.64,85622.56,113.92,172.766,43.820,3.611,22,0,1,0,61,11,2,9.894,0,20,1,1
795,85622.56,85739.96,117.40,161.297,27.918,2.764,21,0,1,0,56,19,1,7.795,0,19,1,1
796,85739.96,85857.64,117.68,268.234,38.973,5.653,26,0,1,0,73,16,6,12.442,0,22,2,2
797,85857.64,85974.10,116.46,214.875,32.354,4.117,23,0,1,0,75,16,3,8.245,0,18,0,5
798,85974.10,86088.80,114.70,212.688,26.498,3.304,23,0,1,0,77,13,3,11.093,0,21,1,1
799,86088.80,86193.66,104.86,161.625,39.842,11.189,21,0,1,0,59,13,1,7.795,0,18,0,3
800,86193.66,86309.10,115.44,195.484,33.324,7.396,22,0,1,0,66,19,2,9.594,0,18,3,1
801,86309.10,86424.36,115.26,217.422,29.387,4.615,24,0,1,0,65,15,4,7.495,0,24,0,0
802,86424.36,86545.76,121.40,159.781,30.852,4.582,21,0,1,0,63,12,1,7.045,0,18,1,2
803,86545.76,86701.26,155.50,215.734,49.074,6.209,24,0,2,0,66,17,4,11.093,0,19,4,1
804,86701.26,86818.44,117.18,194.078,28.902,3.686,22,0,1,0,66,14,2,10.193,0,19,1,2
805,86818.44,86943.98,125.54,170.422,27.447,4.682,21,0,1,0,62,19,1,6.746,0,19,1,1
806,86943.98,87060.36,116.38,164.391,28.270,3.561,22,0,1,0,55,13,2,8.844,0,18,1,3
807,87060.36,87210.96,150.60,250.141,38.279,8.292,25,0,2,0,71,18,5,10.493,0,23,1,1
808,87210.96,87323.04,112.08,207.938,33.246,4.018,23,0,1,0,68,17,3,10.193,0,20,0,3
809,87323.04,87448.60,125.56,180.781,30.109,4.831,22,0,1,0,64,15,2,6.746,0,22,0,0
810,87448.60,87572.08,123.48,174.922,27.699,3.021,22,0,1,0,58,17,2,7.345,0,20,1,1
811,87572.08,87735.16,163.08,266.438,37.627,6.267,26,0,2,0,80,13,6,11.393,0,22,1,3
812,87735.16,87886.70,151.54,265.531,30.406,2.283,26,0,2,0,82,13,6,11.243,0,21,1,4
813,87886.70,88001.92,115.22,248.531,40.590,5.752,25,0,1,0,68,16,5,15.440,0,24,1,0
814,88001.92,88113.46,111.54,152.969,27.785,2.158,21,0,1,0,58,14,1,5.996,0,18,1,2
815,88113.46,88287.72,174.26,227.016,37.078,3.852,23,0,2,0,76,20,3,13.641,0,21,0,2
816,88287.72,88406.04,118.32,174.641,30.611,7.188,22,0,1,0,64,13,2,6.746,0,20,0,2
817,88406.04,88559.98,153.94,225.250,46.422,6.541,24,0,2,0,70,17,4,12.892,0,18,1,5
818,88559.98,88628.02,68.04,126.813,28.754,4.018,20,0,0,0,49,12,0,3.448,0,16,1,3
819,88628.02,88750.88,122.86,171.953,39.502,11.339,22,0,1,0,60,14,2,7.195,0,18,1,3
820,88750.88,88867.80,116.92,163.281,27.682,3.005,22,0,1,0,57,11,2,6.446,0,12,3,7
821,88867.80,89001.96,134.16,163.703,24.354,1.278,21,0,1,0,65,9,1,5.396,0,17,1,3
822,89001.96,89117.98,116.02,154.438,24.906,1.328,21,0,1,0,61,12,1,5.996,0,20,0,1
823,89117.98,89186.54,68.56,133.328,26.014,2.374,20,0,0,0,54,8,0,4.647,0,17,1,2
824,89186.54,89300.88,114.34,210.031,28.713,5.396,23,0,1,0,71,13,3,9.294,0,21,0,2
825,89300.88,89456.54,155.66,270.344,42.209,5.412,26,0,2,0,74,17,6,11.692,0,23,1,2
826,89456.54,89567.02,110.48,171.250,33.604,5.296,21,0,1,0,62,15,1,7.645,0,18,0,3
827,89567.02,89633.98,66.96,129.031,25.275,1.677,20,0,0,0,53,12,0,5.097,0,17,1,2
828,89633.98,89747.18,113.20,255.656,37.250,2.125,25,0,1,0,73,14,5,11.093,0,18,3,4
829,89747.18,89879.84,132.66,205.156,31.834,0.315,23,0,1,0,74,9,3,9.744,0,21,0,2
830,89879.84,90014.08,134.24,226.438,27.004,1.893,24,0,1,0,72,17,4,9.144,0,19,1,4
831,90014.08,90132.44,118.36,221.531,49.377,9.836,24,0,1,0,67,18,4,10.193,0,18,4,2
832,90132.44,90201.92,69.48,146.875,27.795,2.640,20,0,0,0,57,12,0,4.347,0,19,0,1
833,90201.92,90320.66,118.74,236.672,30.996,3.777,24,0,1,0,74,18,4,11.393,0,20,2,2
834,90320.66,90438.12,117.46,241.422,28.463,3.271,24,0,1,0,74,19,4,10.643,0,21,1,2
835,90438.12,90507.14,69.02,143.422,35.961,10.833,20,0,0,0,56,12,0,7.045,0,18,1,1
836,90507.14,90614.98,107.84,145.813,26.523,3.138,21,0,1,0,55,12,1,3.448,0,17,2,2
837,90614.98,90728.50,113.52,178.609,28.766,1.195,22,0,1,0,61,16,2,12.292,0,20,0,2
838,90728.50,90795.76,67.26,121.688,38.432,6.558,20,0,0,0,47,10,0,4.047,0,17,1,2
839,90795.76,90909.44,113.68,205.656,36.127,3.901,24,0,1,0,69,9,4,7.645,0,17,2,5
840,90909.44,91029.08,119.64,269.109,46.938,13.680,25,0,1,0,83,17,5,11.992,0,22,1,2
841,91029.08,91135.66,106.58,211.234,26.520,0.963,23,0,1,0,74,10,3,6.746,0,20,0,3
842,91135.66,91260.02,124.36,209.250,35.350,3.636,23,0,1,0,65,17,3,8.395,0,19,2,2
843,91260.02,91375.64,115.62,174.766,33.771,4.507,22,0,1,0,61,15,2,7.345,0,19,1,2
844,91375.64,91519.66,144.02,197.563,29.840,3.154,23,0,2,0,70,14,3,9.894,0,19,0,4
845,91519.66,91639.56,119.90,177.375,31.814,5.495,22,0,1,0,63,13,2,8.245,0,17,3,2
846,91639.56,91745.68,106.12,163.063,29.549,2.407,21,0,1,0,58,15,1,7.495,0,19,1,1
847,91745.68,91874.38,128.70,198.141,33.594,6.250,22,0,1,0,73,15,2,9.144,0,22,0,0
848,91874.38,91989.36,114.98,186.906,28.037,5.229,22,0,1,0,68,14,2,8.994,0,19,0,3
849,91989.36,92110.20,120.84,253.000,40.439,5.138,25,0,1,0,73,20,5,10.643,0,21,0,4
850,92110.20,92179.86,69.66,149.641,35.973,3.752,20,0,0,0,61,12,0,8.844,0,17,0,3
851,92179.86,92298.18,118.32,210.969,44.279,12.144,23,0,1,0,76,13,3,8.844,0,17,0,6
852,92298.18,92419.14,120.96,158.953,36.662,2.042,21,0,1,0,63,11,1,5.546,0,18,0,3
853,92419.14,92544.12,124.98,241.547,36.926,10.791,24,0,1,0,75,19,4,9.294,0,20,0,4
854,92544.12,92670.20,126.08,167.000,27.385,3.669,22,0,1,0,56,13,2,8.694,0,14,5,3
855,92670.20,92782.84,112.64,184.625,31.408,3.694,22,0,1,0,57,18,2,11.992,0,20,1,1
856,92782.84,92903.34,120.50,227.703,31.371,6.973,24,0,1,0,71,15,4,13.042,0,21,2,1
857,92903.34,93022.52,119.18,193.875,39.357,11.671,23,0,1,0,62,13,3,7.195,0,20,2,1
858,93022.52,93177.00,154.48,265.672,30.125,1.063,26,0,2,0,82,11,6,11.542,0,17,2,7
859,93177.00,93292.28,115.28,171.625,29.801,6.898,21,0,1,0,60,15,1,10.043,0,19,1,1
860,93292.28,93402.42,110.14,173.813,31.316,4.549,22,0,1,0,58,13,2,7.945,0,17,3,2
861,93402.42,93555.48,153.06,266.734,37.867,4.599,25,0,2,0,82,16,5,11.692,0,23,1,1
862,93555.48,93673.14,117.66,244.734,31.951,4.208,24,0,1,0,78,21,4,10.793,0,21,1,2
863,93673.14,93759.00,85.86,141.328,24.012,1.428,21,0,1,0,50,16,1,6.296,0,16,2,3
864,93759.00,93862.68,103.68,203.969,24.107,1.046,23,0,1,0,73,10,3,5.846,0,17,1,5
865,93862.68,93973.10,110.42,164.734,36.719,9.670,22,0,1,0,59,10,2,7.045,0,16,2,4
866,93973.10,94088.84,115.74,146.453,25.381,3.196,21,0,1,0,55,15,1,5.996,0,19,0,2
867,94088.84,94213.62,124.78,236.469,28.590,1.029,24,0,1,0,75,16,4,13.042,0,21,0,3
868,94213.62,94342.66,129.04,212.047,31.254,1.494,24,0,2,0,66,13,4,12.292,0,16,3,5
869,94342.66,94455.70,113.04,198.156,27.609,1.992,22,0,1,0,73,13,2,8.245,0,19,1,2
870,94455.70,94574.44,118.74,197.859,37.742,5.445,23,0,1,0,62,17,3,7.795,0,17,3,3
871,94574.44,94695.98,121.54,198.453,29.137,2.490,22,0,1,0,70,14,2,10.193,0,20,0,2
872,94695.98,94805.04,109.06,179.469,34.316,8.799,22,0,1,0,69,11,2,6.746,0,18,0,4
873,94805.04,94924.38,119.34,164.688,28.879,5.105,22,0,1,0,56,14,2,6.446,0,20,2,0
874,94924.38,95046.00,121.62,217.422,27.830,2.673,24,0,2,0,66,12,4,12.892,0,17,4,3
875,95046.00,95153.96,107.96,188.594,37.662,9.131,22,0,1,0,68,11,2,8.544,0,20,0,2
876,95153.96,95272.26,118.30,142.344,26.959,2.797,21,0,1,0,55,10,1,8.544,0,18,2,1
877,95272.26,95410.66,138.40,248.578,35.588,8.591,25,0,2,0,73,14,5,12.292,0,20,2,3
878,95410.66,95523.02,112.36,153.609,28.594,4.814,21,0,1,0,56,11,1,10.643,0,19,0,2
879,95523.02,95686.60,163.58,271.531,36.512,5.229,25,0,2,0,87,14,5,14.541,0,24,0,1
880,95686.60,95799.34,112.74,203.781,32.387,5.562,23,0,1,0,60,17,3,16.040,0,18,1,4
881,95799.34,95910.90,111.56,167.328,27.355,2.225,22,0,1,0,61,12,2,5.247,0,18,1,3
882,95910.90,96029.46,118.56,235.172,29.314,3.603,25,0,1,0,65,15,5,11.692,0,16,4,5
883,96029.46,96185.30,155.84,213.500,32.822,1.195,24,0,2,0,66,20,4,6.596,0,20,2,2
884,96185.30,96253.24,67.94,145.219,24.158,2.515,20,0,0,0,54,14,0,4.647,0,18,0,2
885,96253.24,96366.98,113.74,244.297,33.139,7.695,24,0,1,0,81,14,4,10.043,0,20,1,3
886,96366.98,96480.48,113.50,169.828,29.982,4.233,21,0,1,0,63,13,1,13.042,0,16,1,5
887,96480.48,96647.28,166.80,322.891,34.006,4.283,28,0,2,0,87,20,8,14.091,0,23,1,4
888,96647.28,96760.38,113.10,216.453,46.920,16.045,23,0,1,0,67,19,3,10.643,0,21,2,0
889,96760.38,96872.82,112.44,233.516,27.391,2.258,24,0,1,0,76,11,4,9.594,0,19,1,4
890,96872.82,96991.64,118.82,251.016,33.785,6.915,24,0,1,0,79,18,4,10.943,0,21,0,3
891,96991.64,97103.16,111.52,185.813,41.313,9.787,23,0,1,0,56,14,3,10.493,0,17,5,1
892,97103.16,97212.28,109.12,174.969,25.627,2.009,22,0,1,0,57,14,2,12.142,0,18,2,2
893,97212.28,97332.82,120.54,195.906,29.150,4.864,22,0,1,0,68,17,2,10.943,0,20,1,1
894,97332.82,97452.22,119.40,148.859,33.037,6.151,21,0,1,0,53,13,1,6.746,0,19,1,1
895,97452.22,97579.92,127.70,158.000,29.578,3.868,21,0,1,0,63,8,1,4.047,0,16,0,5
896,97579.92,97696.64,116.72,208.734,30.955,3.735,23,0,1,0,72,13,3,8.694,0,21,0,2
897,97696.64,97820.72,124.08,211.063,39.631,8.151,23,0,1,0,73,16,3,8.994,0,21,0,2
898,97820.72,97889.06,68.34,129.094,28.033,3.337,20,0,0,0,51,14,0,4.197,0,15,1,4
899,97889.06,98004.84,115.78,243.484,43.676,6.782,25,0,1,0,80,12,5,10.193,0,18,0,7
900,98004.84,98115.14,110.30,179.969,33.387,5.562,22,0,1,0,64,11,2,6.296,0,17,1,4
901,98115.14,98231.14,116.00,264.625,30.428,3.237,26,0,1,0,74,13,6,11.692,0,20,2,4
902,98231.14,98352.76,121.62,167.578,30.113,3.885,21,0,1,0,57,14,1,9.144,0,19,1,1
903,98352.76,98480.02,127.26,360.688,39.971,4.698,29,0,1,0,93,20,9,16.939,0,25,1,3
904,98480.02,98549.84,69.82,131.313,38.039,14.269,20,0,0,0,51,10,0,8.395,0,17,0,3
905,98549.84,98730.58,180.74,259.453,30.457,2.806,25,0,2,0,77,19,5,15.440,0,22,0,3
906,98730.58,98832.96,102.38,155.109,30.447,5.636,21,0,1,0,56,15,1,5.996,0,19,1,1
907,98832.96,98972.66,139.70,213.516,46.135,5.362,25,0,2,0,60,18,5,10.193,0,18,3,4
908,98972.66,99093.04,120.38,265.688,38.926,7.504,25,0,1,0,76,22,5,14.391,0,24,1,0
909,99093.04,99207.88,114.84,178.563,33.893,3.204,22,0,1,0,55,17,2,12.292,0,18,3,1
910,99207.88,99381.78,173.90,312.891,37.510,7.097,28,0,2,0,81,20,8,19.188,0,21,2,5
911,99381.78,99505.92,124.14,312.594,35.539,6.076,27,0,1,0,82,20,7,18.738,0,26,0,1
912,99505.92,99630.16,124.24,182.656,39.551,13.746,22,0,1,0,57,19,2,9.294,0,18,2,2
913,99630.16,99744.32,114.16,191.547,31.273,4.980,23,0,1,0,62,12,3,7.945,0,16,1,6
914,99744.32,99862.88,118.56,188.891,33.145,8.168,22,0,1,0,65,15,2,10.493,0,19,1,2
915,99862.88,99932.66,69.78,140.844,21.951,1.843,20,0,0,0,52,15,0,5.846,0,18,0,2
916,99932.66,100044.62,111.96,163.391,31.355,5.263,22,0,1,0,56,14,2,7.345,0,16,1,5
917,100044.62,100161.22,116.60,160.531,27.383,3.196,21,0,1,0,57,13,1,5.247,0,19,1,1
918,100161.22,100275.48,114.26,162.406,25.316,4.084,21,0,1,0,63,12,1,5.247,0,17,0,4
919,100275.48,100402.48,127.00,168.063,33.963,7.521,21,0,1,0,63,14,1,6.896,0,19,0,2
920,100402.48,100564.28,161.80,224.250,30.404,4.632,24,0,2,0,65,19,4,9.744,0,20,1,3
921,100564.28,100717.32,153.04,325.359,50.916,18.428,28,0,2,0,90,19,8,13.941,0,21,1,6
922,100717.32,100838.08,120.76,192.422,32.963,6.607,23,0,1,0,63,12,3,9.144,0,19,2,2
923,100838.08,100960.70,122.62,184.516,29.883,6.035,22,0,1,0,60,14,2,13.791,0,20,0,2
924,100960.70,101078.88,118.18,172.891,31.896,5.097,22,0,1,0,59,11,2,10.193,0,17,2,3
925,101078.88,101202.46,123.58,164.688,39.002,7.562,22,0,1,0,56,15,2,7.345,0,17,1,4
926,101202.46,101320.44,117.98,207.172,37.313,6.450,23,0,1,0,65,19,3,9.144,0,21,1,1
927,101320.44,101434.68,114.24,143.391,24.287,2.117,21,0,1,0,57,10,1,4.347,0,16,3,2
928,101434.68,101545.54,110.86,199.016,36.219,5.877,23,0,1,0,63,15,3,12.892,0,20,1,2
929,101545.54,101662.20,116.66,170.844,35.254,12.119,22,0,1,0,57,13,2,8.844,0,17,2,3
930,101662.20,101782.76,120.56,181.938,33.457,4.682,22,0,1,0,62,15,2,8.095,0,19,0,3
931,101782.76,101897.92,115.16,188.938,35.469,6.583,22,0,1,0,66,16,2,7.645,0,19,1,2
932,101897.92,102047.98,150.06,308.828,30.625,1.063,27,0,2,0,93,17,7,15.890,0,19,2,6
933,102047.98,102117.96,69.98,143.922,29.914,6.533,20,0,0,0,62,7,0,4.497,0,18,0,2
934,102117.96,102236.78,118.82,224.422,41.051,6.674,24,0,1,0,65,16,4,11.393,0,19,3,2
935,102236.78,102349.84,113.06,167.859,35.713,6.342,22,0,1,0,56,12,2,10.493,0,21,1,0
936,102349.84,102419.52,69.68,137.594,21.758,1.660,20,0,0,0,54,14,0,5.546,0,19,0,1
937,102419.52,102580.88,161.36,283.609,34.822,3.619,26,0,2,0,81,16,6,15.140,0,23,1,2
938,102580.88,102698.74,117.86,176.906,27.211,4.449,22,0,1,0,59,13,2,7.345,0,18,1,3
939,102698.74,102807.16,108.42,176.078,28.607,6.242,22,0,1,0,63,14,2,4.497,0,18,0,4
940,102807.16,102919.80,112.64,173.797,26.367,4.125,21,0,1,0,64,13,1,11.842,0,19,0,2
941,102919.80,102986.76,66.96,134.188,31.627,9.098,20,0,0,0,52,12,0,6.446,0,18,1,1
942,102986.76,103055.86,69.10,136.563,31.396,3.212,20,0,0,0,50,18,0,6.296,0,19,0,1
943,103055.86,103165.14,109.28,179.109,32.115,4.366,22,0,1,0,60,14,2,10.043,0,17,0,5
944,103165.14,103274.00,108.86,196.375,31.178,4.424,23,0,1,0,66,12,3,8.245,0,14,4,5
945,103274.00,103386.44,112.44,166.188,42.297,11.131,22,0,1,0,62,12,2,3.148,0,16,2,4
946,103386.44,103491.88,105.44,170.469,35.951,1.843,21,0,1,0,60,11,1,7.945,0,20,0,1
947,103491.88,103613.24,121.36,186.813,26.330,2.108,23,0,1,0,63,17,3,7.045,0,18,2,3
948,103613.24,103733.54,120.30,186.469,26.936,2.772,22,0,1,0,72,11,2,7.795,0,20,1,1
949,103733.54,103872.06,138.52,237.000,39.564,9.521,25,0,2,0,68,18,5,13.641,0,19,2,4
950,103872.06,103993.72,121.66,210.813,39.975,6.599,23,0,1,0,68,13,3,13.042,0,20,0,3
951,103993.72,104103.88,110.16,205.453,29.654,2.889,23,0,1,0,66,15,3,10.493,0,19,1,3
952,104103.88,104222.82,118.94,210.750,29.152,3.935,23,0,1,0,73,14,3,9.744,0,19,2,2
953,104222.82,104346.82,124.00,221.719,34.576,4.341,24,0,1,0,67,16,4,11.393,0,19,2,3
954,104346.82,104459.42,112.60,207.531,27.453,3.744,23,0,1,0,71,13,3,7.195,0,19,2,2
955,104459.42,104578.96,119.54,218.766,32.600,7.197,23,0,1,0,73,11,3,11.542,0,21,0,2
956,104578.96,104689.66,110.70,143.203,36.994,10.434,21,0,1,0,53,9,1,7.645,0,16,2,3
957,104689.66,104848.72,159.06,262.391,43.063,13.306,25,0,2,0,78,23,5,12.292,0,22,1,2
958,104848.72,104951.66,102.94,147.469,34.912,11.771,21,0,1,0,57,10,1,3.148,0,17,1,3
959,104951.66,105073.58,121.92,169.922,25.457,2.324,21,0,1,0,65,12,1,8.844,0,20,0,1
960,105073.58,105191.92,118.34,163.719,34.219,5.412,21,0,1,0,57,15,1,11.393,0,19,1,1
961,105191.92,105366.32,174.40,314.938,47.084,8.583,28,0,2,0,85,18,8,16.489,0,21,3,4
962,105366.32,105487.58,121.26,172.625,37.447,4.200,21,0,1,0,59,17,1,8.544,0,19,0,2
963,105487.58,105596.40,108.82,196.422,26.945,4.200,22,0,1,0,72,15,2,8.544,0,19,0,3
964,105596.40,105724.88,128.48,194.938,42.482,3.154,23,0,1,0,68,10,3,6.896,0,18,0,5
965,105724.88,105862.42,137.54,205.203,29.342,5.047,23,0,1,0,72,12,3,9.444,0,21,0,2
966,105862.42,105978.72,116.30,215.766,32.465,8.981,23,0,1,0,68,16,3,11.842,0,21,1,1
967,105978.72,106093.44,114.72,196.703,29.074,1.959,23,0,1,0,65,15,3,11.692,0,20,1,2
968,106093.44,106212.82,119.38,205.406,29.781,4.516,23,0,1,0,67,11,3,7.045,0,21,0,2
969,106212.82,106379.94,167.12,245.625,32.010,4.731,25,0,2,0,73,18,5,8.844,0,21,2,2
970,106379.94,106564.84,184.90,235.891,42.295,7.869,25,0,2,0,72,17,5,10.943,0,20,3,2
971,106564.84,106670.16,105.32,185.000,28.406,5.113,22,0,1,0,70,8,2,7.495,0,21,0,1
972,106670.16,106796.82,126.66,184.984,38.051,4.300,22,0,1,0,56,22,2,10.643,0,18,4,0
973,106796.82,106885.66,88.84,155.500,28.449,4.018,21,0,1,0,56,11,1,6.746,0,17,2,2
974,106885.66,107009.26,123.60,205.188,34.357,9.787,23,0,1,0,69,10,3,10.043,0,20,0,3
975,107009.26,107127.06,117.80,186.484,30.869,4.599,22,0,1,0,62,12,2,9.444,0,18,0,4
976,107127.06,107249.08,122.02,222.078,42.361,6.964,24,0,1,0,65,14,4,9.744,0,19,1,4
977,107249.08,107372.14,123.06,236.234,30.420,4.175,24,0,1,0,75,16,4,11.692,0,19,0,5
978,107372.14,107487.64,115.50,209.359,25.494,1.411,23,0,1,0,70,13,3,7.795,0,20,0,3
979,107487.64,107653.58,165.94,274.719,50.383,7.919,25,0,2,0,82,20,5,13.341,0,22,0,3
980,107653.58,107722.74,69.16,133.625,29.355,2.225,20,0,0,0,50,16,0,6.746,0,18,1,1
981,107722.74,107848.84,126.10,214.203,26.533,1.909,24,0,1,0,68,14,4,5.996,0,18,2,4
982,107848.84,107962.70,113.86,195.641,28.088,4.333,22,0,1,0,70,16,2,7.645,0,18,1,3
983,107962.70,108076.36,113.66,148.750,25.045,1.934,21,0,1,0,57,11,1,8.395,0,19,1,1
984,108076.36,108193.90,117.54,205.828,32.533,3.337,23,0,1,0,67,16,3,9.444,0,19,2,2
985,108193.90,108263.76,69.86,134.609,28.102,2.457,20,0,0,0,53,10,0,6.746,0,19,0,1
986,108263.76,108374.82,111.06,164.281,33.246,4.482,21,0,1,0,59,12,1,11.243,0,20,0,1
987,108374.82,108492.80,117.98,189.141,35.119,10.974,23,0,1,0,61,15,3,8.245,0,16,0,7
988,108492.80,108561.80,69.00,137.578,25.760,2.606,20,0,0,0,56,10,0,3.748,0,15,2,3
989,108561.80,108674.14,112.34,151.328,27.295,2.640,21,0,1,0,55,11,1,6.146,0,15,3,3
990,108674.14,108800.92,126.78,236.766,29.236,4.001,24,0,1,0,75,17,4,12.442,0,21,0,3
991,108800.92,108915.72,114.80,245.984,27.223,1.627,25,0,1,0,73,14,5,9.894,0,23,1,1
992,108915.72,109026.60,110.88,187.453,31.764,6.333,22,0,1,0,66,13,2,7.045,0,17,4,1
993,109026.60,109136.42,109.82,213.797,30.551,3.354,23,0,1,0,69,15,3,11.842,0,21,0,2
994,109136.42,109254.32,117.90,181.172,27.732,4.001,22,0,1,0,59,16,2,12.742,0,19,1,2
995,109254.32,109360.54,106.22,157.656,36.244,2.507,21,0,1,0,57,15,1,9.744,0,18,1,2
996,109360.54,109428.84,68.30,127.000,27.816,4.549,20,0,0,0,48,14,0,4.797,0,19,0,1
997,109428.84,109546.46,117.62,197.172,26.314,3.603,22,0,1,0,72,14,2,10.343,0,21,0,1
998,109546.46,109667.98,121.52,299.672,41.668,4.881,27,0,1,0,87,13,7,13.191,0,22,1,4
999,109667.98,109792.30,124.32,158.078,29.416,7.006,21,0,1,0,56,15,1,6.146,0,19,2,0
1000,109792.30,109915.42,123.12,252.953,38.752,5.910,25,0,1,0,76,16,5,10.043,0,20,3,2
1001,109915.42,110035.14,119.72,277.359,31.455,4.208,26,0,1,0,79,18,6,11.393,0,22,2,2
1002,110035.14,110201.92,166.78,297.938,43.844,13.580,27,0,2,0,83,19,7,13.191,0,23,2,2
1003,110201.92,110329.44,127.52,188.047,24.688,1.594,22,0,1,0,66,17,2,8.544,0,20,0,2
1004,110329.44,110398.60,69.16,141.047,23.900,2.739,20,0,0,0,53,13,0,8.994,0,19,0,1
1005,110398.60,110507.20,108.60,175.359,26.867,3.652,22,0,1,0,60,13,2,13.042,0,16,1,5
1006,110507.20,110677.58,170.38,316.891,38.539,6.666,28,0,2,0,81,21,8,15.140,0,25,2,1
1007,110677.58,110746.22,68.64,143.266,23.998,3.304,20,0,0,0,56,12,0,9.894,0,17,0,3
1008,110746.22,110863.30,117.08,186.172,34.646,7.222,22,0,1,0,58,19,2,8.544,0,21,0,1
1009,110863.30,110929.40,66.10,129.719,31.162,2.042,20,0,0,0,52,10,0,4.347,0,18,0,2
1010,110929.40,111062.66,133.26,239.734,29.586,3.860,25,0,2,0,70,15,5,12.442,0,22,1,2
1011,111062.66,111175.76,113.10,233.234,32.379,6.973,24,0,1,0,76,16,4,8.095,0,20,0,4
1012,111175.76,111244.04,68.28,146.047,31.180,6.782,20,0,0,0,56,15,0,7.795,0,18,0,2
1013,111244.04,111394.26,150.22,232.688,31.742,2.590,24,0,2,0,66,22,4,13.042,0,24,0,0
1014,111394.26,111513.60,119.34,233.984,32.365,2.706,25,0,1,0,72,13,5,10.043,0,20,1,4
1015,111513.60,111638.28,124.68,169.063,27.197,2.075,21,0,1,0,64,15,1,8.245,0,20,0,1
1016,111638.28,111751.50,113.22,160.391,28.830,5.985,21,0,1,0,61,12,1,3.148,0,19,0,2
1017,111751.50,111821.12,69.62,125.500,24.361,0.813,20,0,0,0,51,12,0,4.647,0,19,0,1
1018,111821.12,111928.06,106.94,157.891,29.672,7.720,21,0,1,0,57,10,1,9.444,0,16,1,4
1019,111928.06,112047.44,119.38,214.344,29.027,2.391,23,0,1,0,68,20,3,8.095,0,22,0,1
1020,112047.44,112164.42,116.98,260.203,30.561,3.835,25,0,1,0,79,16,5,11.393,0,20,0,5
1021,112164.42,112336.00,171.58,229.953,33.672,8.201,25,0,2,0,76,11,5,10.343,0,19,0,6
1022,112336.00,112468.78,132.78,156.266,27.975,4.698,21,0,1,0,59,12,1,6.596,0,18,0,3
