episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1261,140800.74,140915.32,114.58,151.734,31.266,7.188,21,0,1,0,57,8,1,8.121,0,18,1,2
1262,140915.32,141026.84,111.52,163.656,23.797,1.909,21,0,1,0,64,7,1,8.271,0,19,0,2
1263,141026.84,141139.94,113.10,185.203,28.625,4.914,22,0,1,0,64,13,2,12.482,0,20,0,2
1264,141139.94,141256.34,116.40,205.453,29.352,6.749,23,0,1,0,68,13,3,9.475,0,21,0,2
1265,141256.34,141376.00,119.66,162.844,48.398,11.580,21,0,1,0,54,18,1,14.588,0,18,1,2
1266,141376.00,141491.02,115.02,155.922,27.844,4.615,22,0,1,0,54,10,2,7.219,0,17,2,3
1267,141491.02,141639.74,148.72,287.984,39.758,6.118,26,0,2,0,85,15,6,13.084,0,19,0,7
1268,141639.74,141752.54,112.80,294.688,32.281,4.549,27,0,1,0,75,17,7,15.641,0,25,0,2
1269,141752.54,141864.40,111.86,168.859,26.828,0.880,22,0,1,0,59,12,2,6.166,0,16,2,4
1270,141864.40,141972.78,108.38,164.906,28.453,4.731,21,0,1,0,69,8,1,4.813,0,19,0,2
1271,141972.78,142041.40,68.62,129.328,33.000,3.188,20,0,0,0,51,8,0,9.926,0,15,0,5
1272,142041.40,142153.62,112.22,257.078,31.336,2.482,26,0,1,0,69,15,6,10.527,0,17,3,6
1273,142153.62,142324.34,170.72,252.906,36.117,5.968,25,0,2,0,81,15,5,11.580,0,21,1,3
1274,142324.34,142466.96,142.62,195.516,34.672,6.558,23,0,2,0,66,14,3,7.219,0,20,1,2
1275,142466.96,142599.26,132.30,235.031,32.000,7.438,24,0,1,0,77,17,4,7.670,0,21,0,3
1276,142599.26,142721.34,122.08,203.563,59.316,24.770,23,0,1,0,65,18,3,9.023,0,21,1,1
1277,142721.34,142831.04,109.70,151.406,26.430,5.238,21,0,1,0,61,10,1,6.316,0,16,0,5
1278,142831.04,142944.60,113.56,242.141,33.234,1.843,25,0,1,0,71,17,5,11.430,0,17,3,5
1279,142944.60,143065.10,120.50,209.578,25.297,3.503,22,0,1,0,67,20,2,13.234,0,20,0,2
1280,143065.10,143184.30,119.20,257.563,35.633,4.922,25,0,1,0,75,17,5,16.693,0,23,0,2
1281,143184.30,143306.80,122.50,217.859,33.414,6.284,24,0,1,0,61,17,4,16.543,0,20,2,2
1282,143306.80,143483.36,176.56,324.469,39.773,7.695,28,0,2,0,87,19,8,17.896,0,24,0,4
1283,143483.36,143638.44,155.08,210.891,26.672,1.776,24,0,2,0,67,15,4,10.227,0,18,0,6
1284,143638.44,143784.44,146.00,221.406,28.320,3.528,24,0,2,0,69,15,4,8.422,0,18,1,5
1285,143784.44,143880.66,96.22,163.063,31.672,10.276,21,0,1,0,71,8,1,2.857,0,17,0,4
1286,143880.66,143949.80,69.14,125.078,31.453,10.044,20,0,0,0,54,11,0,5.113,0,16,0,4
1287,143949.80,144065.02,115.22,236.641,29.289,5.620,24,0,1,0,72,15,4,10.527,0,20,1,3
1288,144065.02,144179.22,114.20,214.422,42.023,6.931,23,0,1,0,70,14,3,10.377,0,20,1,2
1289,144179.22,144294.96,115.74,167.203,28.781,1.361,22,0,1,0,55,13,2,9.625,0,19,0,3
1290,144294.96,144403.66,108.70,173.578,27.914,4.690,21,0,1,0,64,18,1,7.820,0,20,0,1
1291,144403.66,144517.10,113.44,234.594,27.891,2.540,25,0,1,0,74,9,5,8.723,0,17,1,7
1292,144517.10,144691.22,174.12,244.703,33.398,7.861,25,0,2,0,73,17,5,11.881,0,23,2,0
1293,144691.22,144840.28,149.06,276.375,41.219,6.076,26,0,2,0,82,13,6,14.889,0,23,0,3
1294,144840.28,144948.26,107.98,148.938,58.734,14.062,21,0,1,0,57,13,1,6.016,0,17,2,2
1295,144948.26,145067.30,119.04,190.844,28.055,3.246,22,0,1,0,65,14,2,10.979,0,21,0,1
1296,145067.30,145191.98,124.68,214.438,30.906,4.682,23,0,1,0,72,16,3,8.873,0,20,0,3
1297,145191.98,145295.34,103.36,164.188,26.813,5.645,21,0,1,0,62,13,1,8.121,0,16,1,4
1298,145295.34,145413.72,118.38,261.938,31.672,1.245,25,0,1,0,76,17,5,11.129,0,22,1,2
1299,145413.72,145533.40,119.68,192.250,24.922,2.042,22,0,1,0,67,16,2,12.031,0,21,1,0
1300,145533.40,145656.68,123.28,255.188,33.766,7.720,25,0,1,0,78,15,5,11.881,0,23,1,1
1301,145656.68,145765.72,109.04,172.750,30.313,5.645,22,0,1,0,54,14,2,9.174,0,16,2,4
1302,145765.72,145886.48,120.76,251.969,29.227,3.959,25,0,1,0,80,11,5,10.828,0,19,1,5
1303,145886.48,146005.74,119.26,221.859,29.188,6.043,23,0,1,0,71,18,3,10.527,0,23,0,0
1304,146005.74,146125.36,119.62,216.422,32.141,2.806,23,0,1,0,74,12,3,6.617,0,20,0,3
1305,146125.36,146244.12,118.76,190.563,32.727,6.616,23,0,1,0,57,17,3,9.023,0,17,1,5
1306,146244.12,146364.74,120.62,237.344,41.063,12.285,24,0,1,0,72,16,4,13.084,0,21,0,3
1307,146364.74,146484.34,119.60,186.641,26.953,2.075,23,0,1,0,60,13,3,10.076,0,15,2,6
1308,146484.34,146640.38,156.04,221.813,35.305,11.480,24,0,2,0,70,12,4,15.039,0,18,1,5
1309,146640.38,146758.24,117.86,152.094,33.375,7.836,21,0,1,0,54,11,1,7.068,0,19,2,0
1310,146758.24,146865.10,106.86,170.906,27.250,4.516,21,0,1,0,58,14,1,11.881,0,20,0,1
1311,146865.10,146979.26,114.16,193.359,28.555,5.902,22,0,1,0,64,17,2,11.279,0,17,2,3
1312,146979.26,147099.38,120.12,254.016,32.914,5.752,25,0,1,0,73,17,5,13.836,0,22,1,2
1313,147099.38,147167.92,68.54,121.406,31.289,8.276,20,0,0,0,48,13,0,3.760,0,14,1,5
1314,147167.92,147290.20,122.28,201.563,29.844,4.084,23,0,1,0,67,14,3,13.836,0,20,0,3
1315,147290.20,147414.78,124.58,293.125,30.219,1.826,26,0,1,0,83,21,6,15.340,0,25,0,1
1316,147414.78,147532.28,117.50,230.781,29.813,4.051,24,0,1,0,74,10,4,12.783,0,22,0,2
1317,147532.28,147674.90,142.62,227.344,33.992,6.898,25,0,2,0,69,18,5,11.279,0,22,1,2
1318,147674.90,147790.02,115.12,149.094,31.594,8.068,21,0,1,0,51,14,1,7.971,0,19,1,1
1319,147790.02,147903.80,113.78,204.688,31.672,7.620,23,0,1,0,69,13,3,8.422,0,15,3,5
1320,147903.80,148029.10,125.30,193.656,26.281,4.018,22,0,1,0,71,16,2,10.678,0,21,0,1
1321,148029.10,148153.24,124.14,226.625,36.125,7.039,23,0,1,0,70,20,3,12.031,0,22,1,0
1322,148153.24,148271.56,118.32,190.250,27.039,5.354,22,0,1,0,64,16,2,12.934,0,20,0,2
1323,148271.56,148390.58,119.02,182.156,26.906,5.213,22,0,1,0,66,8,2,7.068,0,18,0,4
1324,148390.58,148507.46,116.88,254.844,31.859,5.694,25,0,1,0,75,15,5,8.572,0,22,0,3
1325,148507.46,148625.58,118.12,238.438,30.969,4.748,24,0,1,0,70,16,4,9.926,0,19,1,4
1326,148625.58,148694.80,69.22,145.781,25.758,5.055,20,0,0,0,57,15,0,8.572,0,19,0,1
1327,148694.80,148811.54,116.74,182.531,30.984,5.296,22,0,1,0,61,17,2,7.971,0,20,1,1
1328,148811.54,148923.76,112.22,199.531,38.914,11.065,23,0,1,0,67,10,3,5.865,0,18,0,5
1329,148923.76,149047.20,123.44,213.500,27.531,3.221,23,0,1,0,65,22,3,6.617,0,20,3,0
1330,149047.20,149165.86,118.66,266.563,31.313,4.051,25,0,1,0,80,18,5,14.438,0,20,1,4
1331,149165.86,149234.76,68.90,142.813,28.523,4.275,20,0,0,0,59,11,0,4.813,0,15,0,5
1332,149234.76,149339.18,104.42,142.281,27.805,5.636,21,0,1,0,52,13,1,4.662,0,20,0,1
1333,149339.18,149460.48,121.30,247.344,34.859,6.757,25,0,1,0,73,17,5,11.279,0,20,1,4
1334,149460.48,149574.08,113.60,267.719,32.055,6.433,25,0,1,0,84,13,5,11.580,0,21,1,3
1335,149574.08,149643.54,69.46,129.219,24.313,4.582,20,0,0,0,56,9,0,2.857,0,15,1,4
1336,149643.54,149768.06,124.52,321.094,33.563,6.441,27,0,1,0,87,17,7,19.400,0,21,1,5
1337,149768.06,149876.38,108.32,246.250,32.844,5.678,25,0,1,0,69,13,5,11.430,0,23,0,2
1338,149876.38,150006.82,130.44,286.906,39.344,4.615,27,0,2,0,71,23,7,13.084,0,22,3,2
1339,150006.82,150125.82,119.00,175.031,28.320,3.528,22,0,1,0,56,18,2,7.369,0,21,0,1
1340,150125.82,150233.34,107.52,164.719,24.594,3.287,21,0,1,0,59,16,1,7.369,0,19,1,1
1341,150233.34,150349.40,116.06,182.563,29.828,6.724,22,0,1,0,66,12,2,7.219,0,20,0,2
1342,150349.40,150468.30,118.90,198.938,34.063,3.785,22,0,1,0,70,16,2,11.129,0,20,0,2
1343,150468.30,150583.26,114.96,156.719,31.180,7.628,21,0,1,0,56,13,1,8.572,0,18,1,2
1344,150583.26,150691.06,107.80,158.313,28.836,7.263,21,0,1,0,56,14,1,6.016,0,18,1,2
1345,150691.06,150802.40,111.34,187.781,31.336,8.326,22,0,1,0,60,15,2,10.076,0,19,1,2
1346,150802.40,150916.76,114.36,233.625,33.320,8.840,24,0,1,0,78,10,4,9.324,0,19,0,5
1347,150916.76,151031.06,114.30,174.125,25.422,4.167,21,0,1,0,64,14,1,7.219,0,21,0,0
1348,151031.06,151159.40,128.34,263.969,31.992,7.429,25,0,1,0,73,21,5,14.287,0,23,2,0
1349,151159.40,151262.90,103.50,192.875,23.266,1.345,22,0,1,0,69,9,2,12.332,0,19,0,3
1350,151262.90,151376.44,113.54,169.156,29.172,7.089,21,0,1,0,61,15,1,9.174,0,18,1,2
1351,151376.44,151529.78,153.34,225.281,31.789,6.682,24,0,2,0,72,15,4,11.881,0,21,1,2
1352,151529.78,151655.84,126.06,215.156,27.227,2.366,23,0,1,0,73,12,3,9.475,0,20,1,2
1353,151655.84,151767.10,111.26,218.375,46.570,5.918,24,0,1,0,60,19,4,12.934,0,20,3,1
1354,151767.10,151836.30,69.20,139.531,30.234,6.093,20,0,0,0,58,10,0,3.158,0,18,0,2
1355,151836.30,151959.34,123.04,169.781,30.367,8.359,22,0,1,0,57,14,2,6.467,0,14,3,5
1356,151959.34,152074.40,115.06,148.063,33.859,6.757,21,0,1,0,48,13,1,9.324,0,17,2,2
1357,152074.40,152199.54,125.14,185.406,30.109,4.897,23,0,1,0,54,17,3,12.182,0,19,2,2
1358,152199.54,152314.44,114.90,230.656,32.430,7.363,24,0,1,0,71,19,4,9.475,0,19,1,4
1359,152314.44,152431.52,117.08,210.281,25.266,1.876,23,0,1,0,62,16,3,8.572,0,20,1,2
1360,152431.52,152546.14,114.62,201.313,25.922,2.042,23,0,1,0,69,13,3,6.016,0,18,2,3
1361,152546.14,152655.66,109.52,146.156,25.336,3.013,21,0,1,0,54,12,1,7.068,0,16,1,4
1362,152655.66,152792.68,137.02,282.156,32.875,5.711,26,0,2,0,81,19,6,14.588,0,22,2,2
1363,152792.68,152907.42,114.74,217.906,31.844,5.146,23,0,1,0,69,17,3,11.881,0,20,0,3
1364,152907.42,153024.34,116.92,187.719,32.688,8.699,23,0,1,0,56,15,3,6.467,0,15,3,5
1365,153024.34,153147.48,123.14,191.156,32.789,6.682,22,0,1,0,71,14,2,5.865,0,18,1,3
1366,153147.48,153270.32,122.84,190.969,27.953,5.794,22,0,1,0,70,12,2,9.174,0,20,0,2
1367,153270.32,153437.30,166.98,252.875,28.898,3.080,25,0,2,0,74,18,5,11.730,0,22,2,1
1368,153437.30,153555.12,117.82,215.500,33.000,5.844,23,0,1,0,67,16,3,11.129,0,20,0,3
1369,153555.12,153730.58,175.46,258.844,37.000,11.688,25,0,2,0,78,19,5,12.482,0,22,2,1
1370,153730.58,153846.44,115.86,150.000,32.539,10.135,21,0,1,0,56,11,1,7.820,0,18,1,2
1371,153846.44,153956.64,110.20,140.063,25.555,3.777,21,0,1,0,50,10,1,5.113,0,16,3,2
1372,153956.64,154115.54,158.90,269.844,30.281,4.549,25,0,2,0,80,20,5,11.279,0,22,1,2
1373,154115.54,154239.46,123.92,229.188,27.945,3.661,24,0,1,0,75,12,4,15.039,0,20,2,2
1374,154239.46,154368.54,129.08,283.781,37.422,8.417,26,0,1,0,81,17,6,12.482,0,19,2,5
1375,154368.54,154489.78,121.24,157.438,30.133,9.172,21,0,1,0,52,19,1,8.121,0,17,2,2
1376,154489.78,154558.52,68.74,132.813,23.984,3.171,20,0,0,0,49,15,0,5.715,0,17,2,1
1377,154558.52,154676.74,118.22,213.094,30.867,8.359,23,0,1,0,69,15,3,11.279,0,21,0,2
1378,154676.74,154792.50,115.76,181.406,30.648,4.408,22,0,1,0,65,12,2,11.580,0,20,1,1
1379,154792.50,154910.48,117.98,206.406,32.672,3.901,23,0,1,0,64,16,3,10.377,0,18,3,2
1380,154910.48,154977.00,66.52,132.656,25.563,2.723,20,0,0,0,53,11,0,7.068,0,17,2,1
1381,154977.00,155105.30,128.30,162.063,27.555,5.902,21,0,1,0,59,18,1,9.023,0,20,0,1
1382,155105.30,155221.78,116.48,170.719,32.156,10.260,21,0,1,0,64,12,1,10.678,0,20,0,1
1383,155221.78,155350.62,128.84,191.719,30.531,3.221,23,0,1,0,63,14,3,7.369,0,16,4,3
1384,155350.62,155471.42,120.80,143.844,30.016,5.329,21,0,1,0,52,12,1,3.459,0,17,2,2
1385,155471.42,155632.50,161.08,237.875,33.977,9.006,24,0,2,0,76,19,4,9.324,0,22,1,1
1386,155632.50,155765.82,133.32,159.875,29.156,6.010,22,0,1,0,57,9,2,8.121,0,14,3,5
1387,155765.82,155880.94,115.12,208.906,29.375,5.180,23,0,1,0,64,15,3,9.174,0,22,0,1
1388,155880.94,156001.80,120.86,168.813,27.852,1.967,21,0,1,0,64,12,1,8.723,0,18,0,3
1389,156001.80,156114.48,112.68,197.031,28.988,5.819,22,0,1,0,71,10,2,10.678,0,17,0,5
1390,156114.48,156215.66,101.18,169.063,29.469,8.998,21,0,1,0,64,12,1,9.926,0,19,0,2
1391,156215.66,156373.54,157.88,356.906,36.742,4.507,29,0,2,0,93,19,9,15.791,0,27,0,2
1392,156373.54,156500.86,127.32,221.188,34.469,5.811,23,0,1,0,76,14,3,9.324,0,21,0,2
1393,156500.86,156622.64,121.78,213.375,36.656,6.010,23,0,1,0,65,21,3,9.625,0,21,0,2
1394,156622.64,156726.66,104.02,158.656,27.797,4.034,21,0,1,0,60,12,1,8.873,0,18,0,3
1395,156726.66,156869.96,143.30,211.500,29.516,5.329,24,0,2,0,65,14,4,9.625,0,18,3,3
1396,156869.96,157019.84,149.88,251.781,41.094,7.006,26,0,2,0,70,14,6,12.482,0,18,2,6
1397,157019.84,157170.42,150.58,215.938,35.289,9.870,23,0,2,0,72,16,3,12.332,0,20,0,3
1398,157170.42,157238.68,68.26,143.750,23.766,4.001,20,0,0,0,57,10,0,3.309,0,16,0,4
1399,157238.68,157402.40,163.72,258.063,43.172,15.058,25,0,2,0,82,14,5,9.324,0,18,1,6
1400,157402.40,157527.46,125.06,208.188,29.406,6.275,23,0,1,0,71,14,3,7.219,0,20,1,2
1401,157527.46,157640.74,113.28,215.813,28.266,5.595,23,0,1,0,70,15,3,6.016,0,22,0,1
1402,157640.74,157751.24,110.50,207.656,29.344,5.678,23,0,1,0,66,14,3,14.588,0,20,0,3
1403,157751.24,157863.60,112.36,236.281,32.539,4.823,24,0,1,0,69,15,4,10.377,0,20,1,3
1404,157863.60,157985.08,121.48,157.688,33.805,6.167,21,0,1,0,60,10,1,7.820,0,18,0,3
1405,157985.08,158096.66,111.58,176.469,34.242,9.820,22,0,1,0,63,11,2,7.971,0,17,0,5
1406,158096.66,158162.42,65.76,128.281,29.930,5.238,20,0,0,0,48,14,0,6.166,0,17,2,1
1407,158162.42,158316.70,154.28,283.094,39.938,11.621,26,0,2,0,77,17,6,13.084,0,23,1,2
1408,158316.70,158473.96,157.26,264.156,31.352,4.624,25,0,2,0,78,18,5,13.986,0,24,0,1
1409,158473.96,158591.50,117.54,195.563,26.367,3.046,23,0,1,0,60,15,3,8.723,0,17,3,3
1410,158591.50,158720.20,128.70,224.063,30.367,5.703,24,0,1,0,66,15,4,7.520,0,16,4,4
1411,158720.20,158888.34,168.14,301.688,30.641,3.868,26,0,2,0,86,20,6,15.340,0,24,1,1
1412,158888.34,159015.26,126.92,236.875,30.367,6.234,24,0,1,0,71,17,4,14.137,0,20,1,3
1413,159015.26,159082.14,66.88,119.063,39.672,11.870,20,0,0,0,46,9,0,5.715,0,15,2,3
1414,159082.14,159195.42,113.28,199.969,30.563,6.973,23,0,1,0,63,14,3,9.475,0,19,1,3
1415,159195.42,159309.32,113.90,193.406,30.055,5.371,22,0,1,0,62,16,2,12.783,0,17,2,3
1416,159309.32,159422.34,113.02,190.469,25.313,2.457,23,0,1,0,62,12,3,5.564,0,18,1,4
1417,159422.34,159538.40,116.06,245.125,30.547,6.425,24,0,1,0,80,12,4,14.738,0,21,0,3
1418,159538.40,159656.52,118.12,178.719,28.672,7.089,22,0,1,0,62,11,2,8.572,0,18,1,3
1419,159656.52,159760.70,104.18,153.781,25.391,4.665,21,0,1,0,57,9,1,6.166,0,18,0,3
1420,159760.70,159828.00,67.30,132.969,24.906,4.682,20,0,0,0,51,15,0,4.061,0,18,0,2
1421,159828.00,159941.96,113.96,187.844,31.367,4.640,22,0,1,0,63,15,2,6.768,0,17,2,3
1422,159941.96,160117.80,175.84,281.500,30.719,2.357,26,0,2,0,76,17,6,12.633,0,24,1,1
1423,160117.80,160239.20,121.40,208.750,40.594,8.068,23,0,1,0,66,19,3,5.414,0,20,1,2
1424,160239.20,160368.30,129.10,213.031,32.734,10.343,23,0,1,0,71,13,3,8.271,0,21,1,1
1425,160368.30,160479.48,111.18,177.938,28.172,2.839,22,0,1,0,62,14,2,6.016,0,20,0,2
1426,160479.48,160600.22,120.74,281.125,33.734,6.624,26,0,1,0,75,17,6,12.633,0,21,0,5
1427,160600.22,160758.74,158.52,238.125,30.172,4.433,25,0,2,0,66,19,5,11.129,0,20,3,2
1428,160758.74,160869.54,110.80,236.750,37.461,11.646,24,0,1,0,70,17,4,10.227,0,20,1,3
1429,160869.54,160983.56,114.02,205.188,33.805,9.886,23,0,1,0,64,17,3,11.129,0,21,0,2
1430,160983.56,161106.64,123.08,276.188,31.125,3.320,26,0,1,0,78,17,6,12.332,0,23,0,3
1431,161106.64,161219.10,112.46,217.906,28.266,4.532,23,0,1,0,69,16,3,9.775,0,19,2,2
1432,161219.10,161340.12,121.02,196.250,35.969,3.686,23,0,1,0,64,13,3,9.023,0,18,0,5
1433,161340.12,161454.22,114.10,172.719,33.125,5.977,22,0,1,0,59,11,2,7.369,0,20,2,0
1434,161454.22,161572.42,118.20,200.719,27.594,2.756,22,0,1,0,68,17,2,11.580,0,20,0,2
1435,161572.42,161700.28,127.86,174.094,24.422,3.636,21,0,1,0,68,14,1,7.068,0,18,0,3
1436,161700.28,161818.08,117.80,170.688,30.797,7.753,22,0,1,0,63,11,2,6.016,0,16,1,5
1437,161818.08,161937.24,119.16,192.813,31.734,6.093,23,0,1,0,61,16,3,7.219,0,18,2,3
1438,161937.24,162084.66,147.42,204.156,27.625,3.852,23,0,2,0,63,19,3,9.174,0,17,2,4
1439,162084.66,162212.60,127.94,246.625,40.203,2.872,24,0,1,0,78,17,4,10.828,0,22,0,2
1440,162212.60,162320.30,107.70,154.031,27.188,1.793,21,0,1,0,56,10,1,4.963,0,17,2,2
1441,162320.30,162433.52,113.22,157.625,28.430,6.300,21,0,1,0,56,15,1,9.023,0,19,1,1
1442,162433.52,162552.52,119.00,152.156,26.172,4.433,21,0,1,0,53,15,1,7.971,0,18,1,2
1443,162552.52,162670.02,117.50,274.563,36.750,5.047,26,0,1,0,77,17,6,10.227,0,21,0,5
1444,162670.02,162791.36,121.34,151.844,30.258,6.649,21,0,1,0,54,14,1,7.068,0,20,0,1
1445,162791.36,162903.88,112.52,166.719,30.477,5.288,21,0,1,0,67,10,1,4.361,0,18,1,2
1446,162903.88,163058.64,154.76,235.313,35.828,8.849,25,0,2,0,66,16,5,9.324,0,17,2,6
1447,163058.64,163175.66,117.02,252.906,41.602,10.202,25,0,1,0,71,18,5,15.791,0,19,3,3
1448,163175.66,163301.26,125.60,263.969,36.047,9.081,25,0,1,0,83,14,5,13.385,0,21,0,4
1449,163301.26,163426.30,125.04,261.500,28.516,2.673,25,0,1,0,81,17,5,12.031,0,20,1,4
1450,163426.30,163544.80,118.50,217.156,29.211,3.943,24,0,1,0,65,16,4,8.572,0,17,3,4
1451,163544.80,163665.86,121.06,177.344,31.672,10.808,21,0,1,0,66,13,1,10.979,0,20,0,1
1452,163665.86,163781.88,116.02,179.906,33.859,6.226,22,0,1,0,62,17,2,9.174,0,18,1,3
1453,163781.88,163900.40,118.52,212.500,36.469,8.467,23,0,1,0,66,16,3,10.527,0,18,2,3
1454,163900.40,164012.16,111.76,185.938,26.664,2.831,22,0,1,0,58,14,2,8.121,0,20,1,1
1455,164012.16,164166.88,154.72,301.844,43.969,9.529,27,0,2,0,85,18,7,11.580,0,25,2,0
1456,164166.88,164278.72,111.84,219.344,27.453,3.138,24,0,1,0,69,15,4,7.369,0,16,4,4
1457,164278.72,164401.78,123.06,212.594,30.680,7.097,24,0,1,0,61,15,4,9.174,0,19,3,2
1458,164401.78,164514.46,112.68,209.813,31.320,7.778,23,0,1,0,68,14,3,9.625,0,23,0,0
1459,164514.46,164621.82,107.36,156.344,27.508,4.258,21,0,1,0,55,13,1,11.881,0,20,0,1
1460,164621.82,164731.94,110.12,216.688,29.391,5.196,23,0,1,0,67,16,3,11.129,0,22,1,0
1461,164731.94,164874.00,142.06,245.656,28.836,3.544,25,0,2,0,74,16,5,11.279,0,19,1,5
1462,164874.00,164994.62,120.62,308.500,42.930,4.707,26,0,1,0,80,25,6,17.445,0,22,3,1
1463,164994.62,165159.46,164.84,228.750,36.258,7.711,25,0,3,0,69,15,5,10.828,0,21,1,3
1464,165159.46,165289.86,130.40,221.031,28.055,4.308,23,0,1,0,68,18,3,16.693,0,22,0,1
1465,165289.86,165398.60,108.74,192.406,30.406,7.338,22,0,1,0,63,11,2,12.783,0,22,0,0
1466,165398.60,165468.14,69.54,142.969,26.969,5.811,20,0,0,0,54,14,0,5.564,0,19,0,1
1467,165468.14,165639.40,171.26,271.594,32.656,3.354,26,0,2,0,81,16,6,14.287,0,23,1,2
1468,165639.40,165760.04,120.64,193.531,34.969,4.748,23,0,1,0,61,14,3,7.369,0,20,1,2
1469,165760.04,165872.34,112.30,198.219,26.156,2.822,23,0,1,0,63,17,3,9.475,0,18,1,4
1470,165872.34,165994.76,122.42,224.875,30.500,3.188,24,0,1,0,68,16,4,13.836,0,19,2,3
1471,165994.76,166120.24,125.48,217.469,34.266,8.251,24,0,1,0,67,14,4,7.670,0,16,2,6
1472,166120.24,166248.24,128.00,196.813,34.281,2.955,23,0,1,0,63,13,3,13.234,0,18,3,2
1473,166248.24,166363.52,115.28,209.563,30.578,2.739,23,0,1,0,70,16,3,6.016,0,20,2,1
1474,166363.52,166467.66,104.14,165.688,28.109,7.554,21,0,1,0,59,16,1,8.121,0,16,2,3
1475,166467.66,166581.40,113.74,195.469,28.891,4.665,22,0,1,0,66,15,2,10.678,0,18,0,4
1476,166581.40,166695.44,114.04,366.219,38.422,6.823,29,0,1,0,88,25,9,17.295,0,26,2,1
1477,166695.44,166807.22,111.78,148.031,24.828,2.474,21,0,1,0,57,9,1,5.564,0,16,0,5
1478,166807.22,166925.76,118.54,189.531,30.656,5.479,22,0,1,0,66,15,2,8.572,0,20,0,2
1479,166925.76,167046.68,120.92,195.813,33.672,4.433,23,0,1,0,60,13,3,11.129,0,17,2,4
1480,167046.68,167159.96,113.28,171.000,26.539,4.292,22,0,1,0,54,14,2,10.527,0,18,3,2
1481,167159.96,167275.42,115.46,159.781,27.875,5.180,22,0,1,0,51,14,2,8.572,0,15,5,2
1482,167275.42,167343.78,68.36,140.938,21.578,1.677,20,0,0,0,56,8,0,3.309,0,17,0,3
1483,167343.78,167460.70,116.92,166.875,27.781,6.143,21,0,1,0,63,13,1,2.707,0,19,1,1
1484,167460.70,167574.56,113.86,283.094,35.734,5.030,25,0,1,0,79,19,5,13.986,0,25,0,0
