episode,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1059,121.8,238.195,27.449,1.856,24,0,1,0,74,17,4,11.842,0,19,1,4
1060,107.22,169.977,25.751,3.113,22,0,1,0,55,14,2,4.947,0,20,1,1
1061,118.62,160.523,29.85,8.77,21,0,1,0,59,11,1,8.395,0,20,1,0
1062,127.06,178.305,27.742,1.552,22,0,1,0,64,12,2,8.245,0,15,2,5
1063,123.64,178.227,29.523,3.085,22,0,1,0,63,13,2,5.247,0,19,1,2
1064,113.62,161.711,31.767,5.686,21,0,1,0,60,14,1,3.897,0,18,0,3
1065,102.48,181.305,23.5,0.515,22,0,1,0,63,10,2,7.945,0,19,0,3
1066,124.54,200.891,25.71,1.171,23,0,1,0,68,14,3,11.692,0,18,0,5
1067,68.86,139.328,24.06,2.424,20,0,0,0,57,10,0,1.799,0,19,0,1
1068,117.5,227.305,29.395,3.754,24,0,1,0,67,18,4,10.043,0,19,1,4
1069,126.16,164.891,22.533,1.395,21,0,1,0,54,18,1,14.241,0,20,1,0
1070,111.86,189.836,27.743,4.004,22,0,1,0,67,11,2,8.544,0,17,0,5
1071,68.82,134.258,28.521,7.194,20,0,0,0,53,10,0,4.347,0,17,2,1
1072,117.58,154.563,27.371,4.026,21,0,1,0,60,8,1,3.748,0,19,0,2
1073,116.38,150.141,26.627,3.644,21,0,1,0,60,12,1,3.448,0,17,1,3
1074,116.86,167.141,29.332,4.258,22,0,1,0,56,14,2,5.247,0,15,3,4
1075,123.92,191.656,31.044,7.089,23,0,1,0,63,11,3,8.245,0,16,2,5
1076,162.8,287.117,31.873,4.532,27,0,2,0,78,16,7,14.391,0,25,0,2
1077,115.1,215.914,26.817,0.681,23,0,1,0,71,17,3,13.042,0,21,1,1
1078,127.44,175.758,25.254,2.523,22,0,1,0,64,10,2,2.998,0,18,2,2
1079,69.32,120.93,28.007,2.764,20,0,0,0,53,7,0,3.298,0,14,2,4
1080,120.08,159.359,26.865,1.843,21,0,1,0,60,9,1,6.596,0,15,3,3
1081,123.3,182.992,33.35,5.977,22,0,1,0,70,8,2,5.546,0,17,0,5
1082,113.64,235.297,36.334,9.396,24,0,1,0,76,18,4,8.844,0,22,0,2
1083,120.8,180.789,29.743,3.569,22,0,1,0,63,13,2,6.596,0,18,0,4
1084,106.8,167.25,35.678,5.827,22,0,1,0,57,14,2,3.598,0,20,1,1
1085,112.72,193.711,32.582,5.811,22,0,1,0,72,11,2,2.998,0,21,0,1
1086,69.88,140.414,23.698,2.756,20,0,0,0,61,9,0,3.298,0,16,0,4
1087,115.4,219.203,29.549,3.935,24,0,1,0,70,12,4,7.795,0,18,2,4
1088,66.78,129.531,31.092,7.736,20,0,0,0,53,7,0,5.546,0,15,2,3
1089,110.26,215.477,33.355,1.212,23,0,1,0,75,11,3,7.645,0,22,0,1
1090,116.68,160.445,23.684,2.457,21,0,1,0,59,12,1,8.245,0,19,1,1
1091,119.08,189.492,28.922,3.636,23,0,1,0,60,11,3,9.744,0,17,1,5
1092,69.26,136.641,38.297,9.206,20,0,0,0,54,14,0,7.195,0,17,2,1
1093,107.36,155.844,25.312,3.104,21,0,1,0,62,12,1,7.045,0,17,0,4
1094,110.48,200.742,25.332,1.278,23,0,1,0,60,16,3,7.195,0,17,2,4
1095,118.96,234.797,35.591,8.135,24,0,1,0,76,11,4,11.243,0,18,0,6
1096,116.28,275.602,33.634,4.35,26,0,1,0,78,14,6,13.641,0,19,1,6
1097,120.52,165.266,27.152,3.835,21,0,1,0,59,16,1,10.343,0,18,0,3
1098,129.96,180.352,32.154,5.412,22,0,1,0,61,16,2,9.744,0,18,2,2
1099,114.82,150.906,24.046,2.324,21,0,1,0,54,17,1,4.947,0,19,1,1
1100,180.26,308.945,38.954,7.421,28,0,2,0,84,22,8,15.29,0,22,1,5
1101,108.48,236.25,27.613,0.896,24,0,1,0,78,12,4,9.744,0,21,0,3
1102,67.86,128.844,38.884,15.738,20,0,0,0,51,13,0,5.996,0,17,1,2
1103,126.08,152.18,37.547,8.334,21,0,1,0,55,13,1,6.296,0,19,0,2
1104,125.56,185.406,26.278,3.553,22,0,1,0,68,14,2,10.493,0,18,2,2
1105,107.06,145.453,28.554,5.379,21,0,1,0,53,8,1,6.596,0,16,1,4
1106,112.6,174.773,25.787,1.154,22,0,1,0,64,12,2,5.247,0,18,2,2
1107,117.42,175.617,26.25,2.706,22,0,1,0,65,10,2,4.197,0,16,2,4
1108,118.62,152.195,29.221,2.507,21,0,1,0,57,13,1,5.247,0,15,1,5
1109,109.24,198.93,34.834,5.736,23,0,1,0,64,11,3,7.945,0,19,0,4
1110,69.22,142.648,26.552,2.889,20,0,0,0,54,15,0,8.095,0,19,1,0
1111,111.58,227.086,31.475,4.557,24,0,1,0,71,11,4,7.495,0,22,0,2
1112,118.0,182.383,29.9,3.403,22,0,1,0,61,17,2,8.095,0,20,1,1
1113,121.98,165.242,25.214,3.428,21,0,1,0,60,15,1,9.144,0,16,0,5
1114,69.74,128.188,26.737,2.557,20,0,0,0,53,12,0,2.099,0,14,3,3
1115,123.78,173.25,27.945,3.569,22,0,1,0,63,13,2,4.947,0,17,2,3
1116,126.94,210.141,27.008,2.009,23,0,1,0,74,12,3,6.746,0,20,0,3
1117,122.76,197.203,29.02,2.889,23,0,1,0,67,13,3,5.996,0,20,1,2
1118,132.52,177.938,26.166,2.922,22,0,1,0,64,14,2,7.945,0,19,2,1
1119,120.2,223.805,26.076,2.905,23,0,1,0,77,15,3,8.844,0,22,1,0
1120,69.74,136.336,22.6,2.457,20,0,0,0,58,11,0,1.499,0,16,1,3
1121,123.88,171.508,25.457,0.432,22,0,1,0,61,13,2,6.596,0,16,1,5
1122,114.66,169.961,30.143,5.329,22,0,1,0,58,17,2,4.647,0,17,1,4
1123,120.14,212.445,29.002,4.258,24,0,1,0,62,15,4,7.195,0,20,2,2
1124,115.4,169.281,26.201,3.968,21,0,1,0,67,10,1,7.945,0,17,2,2
1125,188.24,248.031,26.949,0.896,25,0,2,0,73,20,5,15.89,0,23,2,0
1126,115.14,177.609,25.969,1.859,22,0,1,0,64,12,2,4.047,0,17,0,5
1127,114.74,202.453,27.859,4.117,23,0,1,0,68,11,3,5.396,0,19,2,2
1128,118.46,163.625,29.334,4.565,21,0,1,0,60,14,1,4.347,0,20,0,2
1129,121.7,173.547,31.469,1.859,22,0,1,0,57,16,2,5.996,0,17,3,2
1130,124.06,143.516,25.5,4.25,21,0,1,0,55,10,1,8.245,0,15,1,5
1131,116.92,245.211,36.893,3.204,24,0,1,0,71,22,4,13.042,0,21,1,2
1132,120.94,195.203,26.813,2.656,22,0,1,0,65,16,2,10.043,0,19,1,2
1133,130.7,266.32,33.393,3.204,26,0,2,0,77,17,6,11.842,0,19,2,5
1134,139.34,199.75,27.9,1.743,23,0,2,0,62,13,3,13.042,0,20,1,2
1135,118.22,183.266,29.154,6.773,22,0,1,0,64,9,2,5.097,0,18,1,3
1136,112.38,173.297,28.881,6.026,21,0,1,0,64,14,1,6.746,0,19,0,2
1137,113.86,169.672,22.291,0.747,21,0,1,0,64,14,1,10.793,0,20,1,0
1138,118.06,206.883,32.092,6.732,23,0,1,0,69,14,3,8.544,0,18,3,2
1139,107.7,150.164,30.871,1.295,21,0,1,0,57,11,1,6.146,0,18,1,2
1140,129.88,175.367,25.645,4.391,21,0,1,0,67,15,1,10.343,0,20,0,1
1141,126.88,211.453,27.189,3.013,23,0,1,0,68,19,3,7.495,0,21,1,1
1142,121.98,188.758,25.135,1.544,22,0,1,0,63,15,2,8.544,0,17,1,4
1143,116.72,170.359,32.08,7.172,22,0,1,0,58,11,2,8.844,0,18,2,2
1144,120.84,184.633,26.531,4.283,22,0,1,0,65,13,2,10.943,0,18,0,4
1145,109.24,210.727,26.014,1.826,23,0,1,0,69,15,3,7.645,0,20,1,2
1146,111.42,202.922,23.967,0.913,23,0,1,0,63,16,3,10.643,0,22,0,1
1147,119.62,172.859,25.076,2.44,22,0,1,0,58,15,2,7.495,0,19,1,2
1148,67.98,129.484,27.057,6.192,20,0,0,0,51,11,0,2.548,0,13,1,6
1149,115.34,206.867,26.055,0.996,23,0,1,0,68,14,3,8.544,0,20,0,3
1150,67.02,141.32,25.016,3.32,20,0,0,0,55,14,0,6.596,0,19,1,0
1151,68.34,131.305,22.24,1.644,20,0,0,0,55,12,0,0.0,0,17,1,2
1152,163.78,245.594,33.891,2.258,25,0,2,0,79,14,5,10.943,0,18,0,7
1153,120.66,200.461,31.598,7.18,22,0,1,0,68,18,2,11.992,0,20,0,2
1154,115.2,202.0,31.92,5.122,23,0,1,0,70,12,3,5.996,0,20,1,2
1155,115.92,176.188,25.127,2.955,21,0,1,0,65,14,1,7.795,0,18,0,3
1156,111.68,200.742,26.289,2.167,23,0,1,0,65,11,3,9.444,0,18,2,3
1157,111.6,269.445,29.527,3.337,25,0,1,0,72,20,5,13.191,0,23,1,1
1158,108.5,141.156,27.346,1.743,21,0,1,0,54,11,1,4.347,0,18,0,3
1159,121.1,225.016,35.217,1.063,25,0,1,0,71,13,5,11.093,0,17,2,6
1160,120.7,162.656,28.277,4.997,21,0,1,0,58,18,1,7.645,0,18,2,1
1161,120.64,172.273,29.602,8.126,21,0,1,0,66,15,1,9.144,0,21,0,0
1162,103.56,173.594,25.707,3.03,22,0,1,0,68,8,2,8.245,0,16,0,6
1163,158.88,300.219,30.482,3.785,26,0,2,0,89,18,6,17.539,0,21,0,5
1164,113.66,176.047,27.078,3.852,22,0,1,0,63,13,2,8.245,0,20,0,2
1165,136.54,198.727,27.146,2.972,23,0,1,0,64,15,3,8.544,0,20,0,3
1166,114.84,241.516,30.033,3.337,24,0,1,0,77,16,4,8.095,0,21,0,3
1167,110.82,186.594,27.02,0.963,22,0,1,0,64,14,2,7.045,0,21,0,1
1168,117.6,202.414,25.543,1.934,23,0,1,0,65,18,3,9.744,0,20,0,3
1169,117.28,164.211,26.045,1.934,21,0,1,0,58,15,1,8.245,0,19,0,2
1170,105.94,160.359,24.773,0.73,21,0,1,0,69,6,1,5.846,0,16,0,5
1171,69.86,138.031,24.316,1.245,20,0,0,0,54,15,0,5.696,0,20,0,0
1172,119.5,167.25,35.84,4.582,22,0,1,0,61,8,2,3.298,0,16,0,6
1173,131.6,178.953,24.082,1.494,22,0,1,0,67,10,2,7.945,0,16,0,6
1174,117.5,184.578,24.758,1.66,22,0,1,0,66,16,2,7.645,0,20,2,0
1175,173.1,270.375,29.326,3.146,25,0,2,0,79,23,5,11.243,0,23,1,1
1176,68.48,138.688,27.678,7.271,20,0,0,0,54,11,0,9.144,0,18,0,2
1177,122.96,218.203,28.686,4.897,23,0,1,0,71,18,3,8.994,0,21,0,2
1178,111.2,166.758,25.477,1.395,21,0,1,0,56,17,1,8.544,0,20,0,1
1179,156.64,261.883,30.076,2.905,25,0,2,0,84,14,5,12.142,0,23,1,1
1180,123.76,173.172,36.914,5.113,22,0,1,0,58,14,2,6.896,0,18,1,3
1181,127.94,226.008,29.789,3.586,24,0,1,0,68,15,4,10.193,0,20,1,3
1182,116.5,263.102,36.332,3.154,25,0,1,0,77,15,5,14.241,0,22,1,2
1183,69.64,141.43,27.402,5.578,20,0,0,0,58,12,0,5.696,0,19,0,1
1184,119.92,151.391,35.191,3.486,21,0,1,0,58,10,1,2.698,0,15,1,5
1185,116.28,157.203,26.463,3.271,21,0,1,0,61,11,1,2.548,0,13,1,7
1186,69.96,143.695,24.518,2.855,20,0,0,0,58,11,0,2.099,0,15,1,4
1187,108.32,154.219,30.766,5.445,21,0,1,0,59,8,1,7.345,0,19,0,2
1188,119.8,180.211,29.396,5.097,23,0,1,0,59,14,3,6.146,0,18,3,2
1189,109.46,145.992,24.953,2.789,21,0,1,0,53,11,1,7.645,0,16,0,5
1190,116.42,275.563,29.496,2.357,25,0,1,0,81,19,5,12.742,0,22,2,1
1191,117.42,154.672,24.066,2.424,21,0,1,0,56,15,1,5.546,0,17,2,2
1192,118.92,210.055,27.068,3.843,23,0,1,0,65,14,3,7.645,0,19,2,2
1193,118.68,204.867,27.469,4.225,23,0,1,0,68,13,3,8.395,0,21,0,2
1194,111.52,181.273,30.338,6.939,22,0,1,0,59,16,2,6.296,0,20,0,2
1195,162.26,238.914,32.299,4.532,25,0,2,0,68,17,5,13.491,0,17,2,6
1196,69.52,149.367,22.465,1.859,20,0,0,0,60,17,0,2.548,0,20,0,0
1197,111.22,220.93,27.383,2.723,24,0,1,0,71,12,4,7.945,0,17,1,6
1198,69.18,135.695,23.043,1.934,20,0,0,0,54,10,0,6.746,0,15,2,3
1199,111.38,212.102,29.777,2.623,23,0,1,0,73,13,3,6.446,0,20,0,3
1200,114.0,154.227,30.289,8.301,21,0,1,0,60,10,1,5.696,0,17,1,3
1201,112.3,192.758,25.311,1.71,23,0,1,0,62,11,3,11.692,0,18,1,4
1202,107.74,164.813,24.318,1.245,22,0,1,0,59,10,2,5.846,0,17,1,4
1203,116.68,171.359,28.162,6.292,21,0,1,0,69,10,1,3.298,0,20,0,1
1204,68.96,131.063,23.514,2.374,20,0,0,0,54,10,0,2.249,0,16,1,3
1205,69.48,130.797,24.811,1.71,20,0,0,0,48,12,0,3.298,0,16,3,1
1206,67.88,147.531,27.594,3.395,20,0,0,0,59,11,0,6.596,0,19,0,1
1207,116.34,176.086,33.154,8.649,22,0,1,0,61,12,2,4.647,0,21,0,1
1208,121.1,179.82,32.723,1.627,22,0,1,0,64,13,2,4.797,0,20,1,1
1209,66.1,127.914,26.916,2.283,20,0,0,0,52,9,0,7.195,0,16,0,4
1210,120.78,215.359,32.111,3.412,23,0,1,0,74,14,3,9.894,0,20,0,3
1211,112.92,187.344,29.928,3.237,22,0,1,0,61,15,2,7.945,0,17,1,4
1212,119.9,170.07,30.766,1.195,22,0,1,0,59,12,2,4.047,0,15,0,7
1213,113.02,156.164,25.445,3.254,21,0,1,0,62,12,1,5.097,0,16,2,3
1214,127.26,175.063,24.361,0.813,22,0,1,0,60,14,2,10.343,0,21,1,0
1215,111.64,215.891,30.201,3.968,23,0,1,0,73,14,3,8.544,0,19,2,2
1216,65.98,145.266,24.152,1.561,20,0,0,0,54,13,0,8.844,0,20,0,0
1217,99.78,137.063,27.277,2.623,21,0,1,0,52,9,1,3.748,0,15,3,3
1218,119.02,150.148,25.592,2.449,21,0,1,0,55,12,1,8.395,0,18,1,2
1219,68.66,135.742,21.705,1.61,20,0,0,0,54,11,0,5.247,0,18,0,2
1220,109.76,248.672,31.295,4.084,24,0,1,0,76,17,4,12.442,0,19,0,5
1221,112.74,184.555,23.967,0.913,22,0,1,0,64,14,2,5.097,0,16,1,5
1222,123.16,154.234,26.928,3.237,21,0,1,0,63,13,1,2.398,0,19,0,2
1223,118.96,205.172,34.006,8.981,23,0,1,0,65,19,3,9.144,0,18,3,2
1224,117.48,184.492,28.158,4.399,21,0,1,0,68,17,1,10.343,0,20,0,1
1225,69.5,135.43,23.305,3.121,20,0,0,0,55,13,0,5.996,0,18,0,2
1226,69.84,139.578,25.049,2.407,20,0,0,0,57,11,0,5.396,0,17,1,2
1227,68.12,129.461,24.895,4.15,20,0,0,0,56,10,0,2.548,0,18,1,1
1228,102.5,156.023,24.268,2.142,21,0,1,0,54,12,1,7.045,0,20,0,1
1229,67.54,144.953,24.609,1.992,20,0,0,0,60,11,0,5.696,0,18,0,2
1230,116.58,168.875,25.865,3.179,22,0,1,0,55,15,2,8.395,0,18,2,2
1231,99.7,181.813,24.391,2.258,22,0,1,0,63,15,2,7.795,0,17,1,4
1232,115.72,165.578,28.814,4.076,21,0,1,0,59,17,1,7.345,0,18,1,2
1233,113.1,171.922,29.293,4.532,21,0,1,0,65,14,1,8.245,0,19,0,2
1234,68.24,146.391,21.266,1.195,20,0,0,0,53,19,0,4.497,0,19,0,1
1235,127.96,263.844,34.771,4.034,25,0,1,0,76,18,5,11.243,0,22,2,1
1236,106.42,216.477,31.021,1.909,23,0,1,0,72,12,3,10.193,0,17,1,5
1237,69.04,133.414,36.434,15.556,20,0,0,0,53,10,0,5.247,0,16,0,4
1238,114.1,219.359,28.086,4.839,23,0,1,0,73,13,3,8.395,0,20,0,3
1239,116.72,167.508,33.018,9.479,22,0,1,0,61,11,2,5.846,0,19,1,2
1240,121.96,165.469,23.092,1.976,21,0,1,0,60,13,1,12.442,0,17,0,4
1241,121.9,201.844,25.16,1.096,23,0,1,0,65,17,3,8.694,0,17,2,4
1242,103.92,180.727,41.375,12.169,22,0,1,0,65,12,2,6.446,0,19,1,2
1243,63.52,122.258,22.898,0.73,20,0,0,0,47,12,0,5.696,0,13,4,3
1244,123.76,245.164,35.863,10.26,24,0,1,0,78,17,4,13.042,0,21,1,2
1245,69.0,142.422,25.273,4.516,20,0,0,0,52,14,0,10.643,0,18,2,0
1246,118.3,213.766,23.105,0.1,23,0,1,0,68,16,3,9.894,0,20,0,3
1247,69.92,134.844,24.279,3.569,20,0,0,0,55,10,0,6.596,0,16,2,2
1248,112.6,212.797,35.391,5.578,23,0,1,0,72,15,3,7.945,0,20,2,1
1249,116.62,163.281,25.736,4.001,21,0,1,0,60,14,1,4.347,0,20,0,1
1250,129.18,177.602,26.705,1.61,21,0,1,0,66,15,1,8.395,0,20,0,1
1251,124.66,312.961,32.686,5.379,27,0,1,0,89,15,7,11.093,0,23,0,4
1252,68.2,142.453,28.299,4.532,20,0,0,0,55,13,0,7.495,0,19,0,1
1253,114.08,205.977,29.635,2.963,23,0,1,0,69,12,3,11.393,0,20,1,2
1254,123.52,161.125,25.725,2.573,21,0,1,0,59,15,1,8.095,0,19,1,1
1255,134.46,218.563,31.43,4.184,25,0,2,0,63,13,5,9.594,0,15,2,8
1256,112.34,212.461,24.654,2.507,22,0,1,0,74,15,2,10.043,0,21,0,1
1257,119.46,170.766,22.213,1.146,21,0,1,0,66,10,1,3.298,0,20,0,1
1258,111.36,175.539,35.453,11.804,22,0,1,0,60,13,2,6.746,0,16,2,4
1259,123.64,151.273,28.547,3.37,21,0,1,0,50,17,1,8.694,0,18,1,2
1260,110.14,150.617,26.189,1.992,21,0,1,0,56,9,1,9.144,0,15,1,5
1261,115.56,183.023,25.439,0.415,22,0,1,0,64,13,2,10.193,0,19,2,1
1262,69.58,132.195,24.512,2.847,20,0,0,0,51,11,0,4.947,0,18,2,0
1263,112.6,172.398,25.217,3.038,21,0,1,0,60,16,1,9.894,0,19,0,2
1264,109.24,212.313,30.383,2.723,23,0,1,0,66,13,3,10.943,0,22,0,1
1265,117.16,189.523,30.945,4.682,23,0,1,0,61,13,3,5.846,0,18,0,5
1266,113.92,158.461,28.396,5.105,21,0,1,0,59,13,1,6.896,0,20,0,1
1267,120.88,171.57,30.113,5.786,21,0,1,0,65,12,1,5.097,0,17,0,4
1268,106.82,152.18,25.893,4.624,21,0,1,0,56,12,1,7.795,0,16,1,4
1269,126.56,216.938,31.119,4.366,23,0,1,0,79,12,3,7.045,0,19,0,4
1270,168.56,238.852,26.652,1.561,24,0,2,0,77,16,4,11.992,0,22,0,2
1271,120.42,188.102,25.748,1.179,22,0,1,0,64,17,2,8.544,0,20,1,1
1272,119.52,157.141,31.727,8.724,21,0,1,0,51,18,1,10.793,0,16,2,3
1273,121.8,251.18,31.893,3.212,25,0,1,0,70,19,5,13.791,0,21,3,1
1274,117.66,158.203,23.887,0.365,21,0,1,0,62,11,1,5.396,0,19,0,2
1275,136.24,227.336,32.98,5.653,24,0,1,0,69,17,4,10.493,0,23,1,0
1276,140.76,237.219,30.838,4.051,25,0,2,0,68,12,5,8.095,0,19,2,4
1277,138.98,249.742,35.0,6.168,25,0,2,0,72,21,5,11.992,0,21,1,3
1278,68.54,142.102,23.205,1.61,20,0,0,0,53,12,0,6.896,0,20,0,0
1279,69.92,130.188,28.426,6.076,20,0,0,0,56,10,0,0.899,0,16,0,4
1280,119.88,180.547,29.434,3.719,22,0,1,0,66,14,2,5.696,0,17,1,4
1281,110.5,204.195,28.383,2.723,22,0,1,0,71,14,2,10.793,0,19,0,3
1282,67.58,129.445,29.705,4.939,20,0,0,0,50,12,0,4.947,0,19,0,1
1283,113.52,200.148,31.002,5.213,23,0,1,0,63,11,3,11.093,0,19,1,3
1284,114.64,187.766,23.783,1.212,22,0,1,0,63,16,2,10.943,0,20,0,2
1285,121.22,172.25,30.205,5.86,22,0,1,0,61,10,2,7.645,0,15,2,5
1286,115.98,187.648,36.49,8.99,22,0,1,0,63,13,2,7.045,0,19,1,2
1287,67.2,127.078,25.615,2.432,20,0,0,0,52,9,0,4.047,0,17,0,3
1288,123.12,188.422,29.889,5.57,23,0,1,0,64,10,3,7.795,0,16,1,6
1289,112.02,189.305,26.646,4.391,22,0,1,0,61,15,2,9.594,0,21,1,0
1290,110.9,216.398,31.221,5.404,23,0,1,0,68,18,3,8.395,0,20,2,1
1291,113.24,169.828,28.986,6.126,22,0,1,0,63,11,2,7.045,0,19,1,2
1292,105.04,163.305,24.734,3.055,21,0,1,0,61,13,1,4.047,0,20,0,1
1293,119.02,209.68,30.348,2.689,23,0,1,0,73,12,3,9.894,0,19,1,3
1294,68.12,123.625,22.643,1.079,20,0,0,0,54,8,0,2.099,0,18,0,2
1295,133.26,145.18,25.926,3.071,21,0,1,0,54,15,1,5.846,0,19,0,2
1296,164.56,252.25,31.988,5.18,25,0,2,0,77,18,5,12.592,0,18,1,6
1297,106.16,165.086,26.764,4.499,21,0,1,0,65,11,1,4.197,0,19,0,2
1298,69.42,126.805,29.561,3.835,20,0,0,0,50,10,0,10.193,0,18,0,2
1299,166.82,326.07,33.734,3.055,28,0,2,0,90,23,8,15.59,0,26,0,2
1300,126.28,232.008,28.357,3.171,24,0,1,0,68,16,4,11.243,0,21,2,1
1301,148.26,207.844,31.102,4.823,24,0,2,0,61,17,4,11.243,0,19,0,5
1302,113.18,195.359,33.191,3.486,22,0,1,0,67,18,2,12.142,0,20,0,2
1303,104.24,154.219,24.514,2.374,21,0,1,0,55,10,1,9.294,0,17,2,2
1304,161.08,361.703,36.979,5.18,30,0,2,0,91,24,10,18.138,0,23,2,5
1305,117.24,201.711,31.508,3.785,23,0,1,0,65,16,3,8.095,0,20,0,3
1306,110.08,164.266,29.33,5.985,21,0,1,0,64,11,1,6.896,0,19,0,2
1307,118.7,154.672,30.324,6.931,21,0,1,0,58,8,1,7.945,0,18,2,2
1308,69.6,127.703,34.678,9.629,20,0,0,0,49,15,0,6.146,0,18,0,2
1309,104.02,172.016,25.869,3.188,21,0,1,0,65,11,1,10.043,0,19,0,2
1310,129.72,178.891,31.021,4.275,22,0,1,0,64,15,2,5.846,0,19,0,3
1311,120.34,253.047,39.711,10.6,25,0,1,0,79,13,5,10.193,0,19,2,4
1312,118.58,289.656,40.611,11.912,27,0,1,0,79,14,7,15.14,0,24,0,3
1313,114.7,252.188,29.482,1.876,24,0,1,0,79,17,4,10.043,0,22,0,2
1314,113.48,155.656,27.945,3.254,21,0,1,0,60,13,1,4.797,0,17,0,4
1315,120.46,184.719,35.852,11.696,22,0,1,0,61,17,2,7.195,0,20,1,1
1316,114.7,153.25,25.574,2.806,21,0,1,0,60,12,1,6.596,0,16,1,4
1317,120.66,207.625,28.076,4.798,23,0,1,0,64,18,3,10.193,0,21,2,0
1318,116.58,204.234,31.76,6.856,23,0,1,0,61,18,3,8.245,0,19,3,1
1319,112.86,232.469,34.723,1.627,24,0,1,0,73,14,4,11.542,0,22,1,1
1320,68.9,136.5,22.371,1.295,20,0,0,0,52,13,0,4.947,0,16,0,4
1321,106.6,177.469,31.713,1.146,22,0,1,0,63,12,2,8.395,0,16,0,6
1322,113.4,199.719,32.893,5.097,23,0,1,0,68,11,3,5.846,0,15,2,6
1323,111.88,178.188,37.799,7.388,22,0,1,0,66,11,2,5.097,0,15,3,4
1324,119.7,156.172,25.654,2.507,21,0,1,0,57,14,1,3.897,0,17,1,3
1325,116.68,213.281,26.396,0.847,23,0,1,0,76,12,3,10.643,0,22,0,1
1326,69.74,115.297,23.654,2.507,20,0,0,0,45,9,0,5.097,0,16,3,1
1327,119.48,260.75,32.652,2.515,25,0,1,0,72,23,5,13.941,0,21,1,3
1328,68.98,119.438,23.756,0.714,20,0,0,0,51,11,0,1.199,0,18,1,1
1329,68.72,130.266,26.475,4.707,20,0,0,0,53,11,0,4.347,0,17,1,2
1330,117.42,197.359,35.377,6.026,23,0,1,0,64,16,3,10.643,0,19,1,3
1331,131.58,196.984,35.232,2.108,23,0,1,0,66,15,3,9.444,0,20,0,3
1332,121.8,274.0,29.744,3.536,26,0,1,0,83,14,6,11.692,0,20,1,5
1333,123.54,160.703,25.41,3.221,21,0,1,0,61,13,1,8.694,0,18,0,3
1334,123.74,178.25,28.422,4.648,22,0,1,0,65,12,2,8.395,0,18,0,4
1335,130.54,242.125,30.285,2.523,25,0,1,0,71,17,5,11.542,0,20,2,3
1336,117.78,178.313,26.281,0.266,22,0,1,0,58,14,2,7.795,0,21,0,1
1337,128.82,171.844,24.094,2.922,21,0,1,0,68,9,1,8.694,0,19,0,2
1338,115.18,182.609,33.957,7.047,23,0,1,0,58,14,3,7.795,0,20,1,2
1339,154.02,225.922,35.246,7.811,24,0,2,0,65,20,4,10.793,0,20,3,1
1340,131.92,157.297,28.869,3.188,21,0,1,0,60,13,1,7.645,0,20,0,1
1341,116.16,202.406,25.68,2.059,23,0,1,0,62,17,3,10.343,0,21,1,1
1342,110.54,135.766,55.541,24.637,21,0,1,0,52,9,1,4.497,0,16,4,1
1343,112.58,189.266,35.002,5.196,23,0,1,0,63,13,3,10.043,0,16,1,6
1344,103.88,155.344,28.18,6.317,21,0,1,0,59,10,1,9.594,0,20,0,1
1345,66.08,136.328,40.117,5.777,20,0,0,0,54,10,0,2.698,0,16,1,3
1346,110.82,182.953,33.072,5.736,22,0,1,0,63,15,2,6.746,0,21,0,1
1347,67.5,128.906,32.889,9.381,20,0,0,0,54,11,0,3.598,0,16,0,4
1348,120.48,208.047,26.6,1.511,23,0,1,0,66,20,3,8.844,0,20,1,2
1349,121.34,258.688,31.129,3.428,25,0,1,0,75,19,5,14.391,0,23,0,2
1350,119.48,215.797,26.766,1.195,23,0,1,0,75,13,3,10.493,0,20,1,2
1351,114.6,158.672,25.699,3.021,21,0,1,0,54,17,1,6.146,0,20,1,0
1352,174.34,315.906,34.877,4.134,28,0,2,0,79,19,8,16.939,0,21,2,5
1353,69.76,134.391,24.805,3.121,20,0,0,0,51,15,0,6.746,0,18,1,1
1354,119.72,162.234,24.699,3.021,21,0,1,0,58,16,1,4.347,0,20,0,1
1355,123.94,193.063,28.412,4.167,22,0,1,0,61,17,2,9.894,0,21,1,0
1356,109.42,181.594,26.248,2.125,22,0,1,0,59,16,2,8.395,0,18,1,3
1357,113.56,208.031,29.309,4.873,23,0,1,0,65,21,3,8.844,0,18,1,4
1358,115.96,146.266,29.58,4.798,21,0,1,0,56,12,1,5.097,0,17,2,2
1359,121.6,196.375,33.426,6.541,23,0,1,0,61,17,3,6.746,0,17,3,3
1360,114.56,171.734,23.311,1.71,21,0,1,0,63,14,1,7.795,0,19,0,2
1361,131.2,160.75,24.084,2.44,21,0,1,0,61,16,1,7.345,0,16,1,4
1362,116.04,249.625,32.266,4.507,24,0,1,0,82,18,4,7.495,0,24,0,0
1363,117.06,145.391,37.445,6.093,21,0,1,0,53,14,1,7.045,0,15,2,4
1364,132.24,180.438,32.219,3.984,22,0,1,0,64,17,2,7.045,0,17,1,4
1365,106.38,238.109,37.525,6.167,25,0,1,0,69,15,5,10.193,0,18,3,4
1366,68.68,133.078,26.123,3.935,20,0,0,0,52,14,0,5.996,0,18,1,1
